OrderID,CustomerID,OrderDate,RestaurantType,MenuCategory,ItemName,Quantity,UnitPrice,TotalPrice,PaymentMethod,TableNumber,DayOfWeek,TimeOfDay,SpecialRequest,ServerName
2823,C163,2025-03-27,Dine-In,Beverage,Mineral Water,3,13.96,41.88,Card,13,Thursday,Lunch,None,Valeria
2824,C163,2025-05-15,Dine-In,Food,Margherita Pizza,2,13.39,26.78,Cash,17,Thursday,Breakfast,None,Carlos
2825,C163,2025-04-30,Delivery,Food,Veggie Sandwich,2,13.51,27.02,Mobile Payment,N/A,Wednesday,Breakfast,Less sugar,does not report
2826,C163,2025-02-12,Delivery,Beverage,Mineral Water,4,16.04,64.16,Cash,N/A,Wednesday,Breakfast,Extra napkins,does not report
2827,C163,2025-08-25,Takeaway,Food,Grilled Chicken,3,13.2,39.6,Cash,N/A,Monday,Lunch,No onions,does not report
2828,C163,2025-05-23,Delivery,Beverage,Fresh Orange Juice,3,12.51,37.53,Mobile Payment,N/A,Friday,Dinner,None,does not report
2829,C163,2025-06-14,Dine-In,Food,Grilled Chicken,3,12.25,36.75,Card,9,Saturday,Dinner,None,Juan
2830,C164,2025-04-19,Delivery,Beverage,Fresh Orange Juice,2,16.95,33.9,Mobile Payment,N/A,Saturday,Dinner,Extra napkins,does not report
2831,C164,2025-06-19,Dine-In,Beverage,Iced Tea,2,19.82,39.64,Card,5,Thursday,Lunch,Extra napkins,Valeria
2832,C164,2025-12-18,Takeaway,Food,Beef Burger,2,18.39,36.78,Cash,N/A,Thursday,Breakfast,Extra napkins,does not report
2833,C164,2025-07-15,Delivery,Food,Caesar Salad,3,11.94,35.82,Cash,N/A,Tuesday,Dinner,Extra napkins,does not report
2834,C164,2025-08-04,Dine-In,Food,Caesar Salad,3,15.08,45.24,Mobile Payment,30,Monday,Breakfast,None,Carlos
2835,C164,2025-11-16,Delivery,Beverage,Iced Tea,3,14.06,42.18,Card,N/A,Sunday,Breakfast,None,does not report
2836,C164,2025-10-10,Delivery,Food,Margherita Pizza,4,16.86,67.44,Mobile Payment,N/A,Friday,Breakfast,None,does not report
2837,C164,2025-05-07,Dine-In,Food,Caesar Salad,4,15.45,61.8,Cash,14,Wednesday,Breakfast,Less sugar,Juan
2838,C164,2025-09-02,Delivery,Food,Pasta Alfredo,4,15.89,63.56,Card,N/A,Tuesday,Dinner,Gluten-free,does not report
2839,C164,2025-03-14,Dine-In,Beverage,Green Smoothie,3,12.08,36.24,Mobile Payment,5,Friday,Dinner,Extra napkins,Valeria
2840,C164,2025-02-07,Dine-In,Food,Veggie Sandwich,3,19.4,58.2,Cash,24,Friday,Lunch,None,Miguel
2841,C164,2025-12-09,Delivery,Beverage,Cappuccino,4,13.46,53.84,Card,N/A,Tuesday,Dinner,Less sugar,does not report
2842,C164,2025-08-17,Dine-In,Beverage,Cappuccino,3,18.67,56.01,Card,25,Sunday,Lunch,Gluten-free,Ana
2843,C164,2025-07-09,Takeaway,Beverage,Iced Tea,4,12.61,50.44,Card,N/A,Wednesday,Lunch,None,does not report
2844,C164,2025-06-15,Takeaway,Food,Grilled Chicken,4,13.2,52.8,Card,N/A,Sunday,Lunch,None,does not report
2845,C164,2025-11-26,Dine-In,Food,Grilled Chicken,4,16.09,64.36,Mobile Payment,19,Wednesday,Breakfast,None,Juan
2846,C164,2025-04-26,Dine-In,Food,Sushi Roll,2,13.95,27.9,Card,22,Saturday,Breakfast,Extra napkins,Ana
2847,C164,2025-09-15,Takeaway,Food,Caesar Salad,2,17.44,34.88,Mobile Payment,N/A,Monday,Dinner,Gluten-free,does not report
2848,C164,2025-02-16,Dine-In,Beverage,Fresh Orange Juice,2,17.42,34.84,Cash,2,Sunday,Lunch,None,Valeria
2849,C164,2025-01-21,Dine-In,Beverage,Mineral Water,2,18.97,37.94,Cash,8,Tuesday,Breakfast,Extra napkins,Carlos
2850,C164,2025-10-06,Dine-In,Food,Caesar Salad,2,15.64,31.28,Mobile Payment,16,Monday,Lunch,Extra napkins,Valeria
2851,C164,2025-11-06,Delivery,Food,Veggie Sandwich,2,15.38,30.76,Cash,N/A,Thursday,Breakfast,None,does not report
2852,C164,2025-11-27,Takeaway,Food,Veggie Sandwich,4,19.4,77.6,Mobile Payment,N/A,Thursday,Breakfast,None,does not report
2853,C164,2025-10-24,Takeaway,Beverage,Cappuccino,4,15.8,63.2,Card,N/A,Friday,Breakfast,None,does not report
2854,C164,2025-12-24,Takeaway,Food,Margherita Pizza,3,18.58,55.74,Mobile Payment,N/A,Wednesday,Dinner,Gluten-free,does not report
2855,C164,2025-04-25,Takeaway,Beverage,Latte,2,13.9,27.8,Card,N/A,Friday,Dinner,None,does not report
2856,C164,2025-10-11,Dine-In,Beverage,Mineral Water,2,14.04,28.08,Cash,8,Saturday,Breakfast,None,Ana
2857,C164,2025-08-30,Dine-In,Food,Caesar Salad,3,15.92,47.76,Mobile Payment,8,Saturday,Lunch,Less sugar,Carlos
2858,C164,2025-06-25,Delivery,Beverage,Cappuccino,2,16.29,32.58,Mobile Payment,N/A,Wednesday,Dinner,Gluten-free,does not report
2859,C164,2025-08-26,Delivery,Beverage,Iced Tea,3,15.02,45.06,Mobile Payment,N/A,Tuesday,Breakfast,None,does not report
2860,C164,2025-05-24,Delivery,Food,Caesar Salad,4,15.08,60.32,Cash,N/A,Saturday,Lunch,Extra napkins,does not report
2861,C174,2025-11-26,Takeaway,Food,Caesar Salad,3,15.45,46.35,Cash,N/A,Wednesday,Lunch,None,does not report
2862,C174,2025-03-31,Dine-In,Food,Veggie Sandwich,3,13.51,40.53,Mobile Payment,1,Monday,Dinner,Less sugar,Carlos
2863,C174,2025-07-20,Dine-In,Beverage,Cappuccino,4,19.33,77.32,Cash,15,Sunday,Lunch,None,Ana
2864,C174,2025-05-21,Dine-In,Beverage,Fresh Orange Juice,3,19.0,57.0,Mobile Payment,15,Wednesday,Breakfast,Gluten-free,Ana
2865,C174,2025-02-20,Delivery,Food,Pasta Alfredo,3,13.81,41.43,Mobile Payment,N/A,Thursday,Lunch,Less sugar,does not report
2866,C174,2025-10-07,Dine-In,Food,Veggie Sandwich,4,13.51,54.04,Cash,25,Tuesday,Lunch,None,Miguel
2867,C174,2025-06-08,Dine-In,Food,Sushi Roll,4,12.26,49.04,Card,20,Sunday,Lunch,Gluten-free,Carlos
2868,C174,2025-04-12,Takeaway,Beverage,Mojito,3,12.46,37.38,Card,N/A,Saturday,Breakfast,None,does not report
2869,C174,2025-08-07,Dine-In,Beverage,Latte,4,13.9,55.6,Cash,10,Thursday,Lunch,Gluten-free,Valeria
2870,C174,2025-09-05,Dine-In,Food,Veggie Sandwich,4,19.38,77.52,Mobile Payment,6,Friday,Breakfast,Less sugar,Valeria
2871,C174,2025-01-20,Delivery,Beverage,Mojito,2,14.3,28.6,Card,N/A,Monday,Breakfast,No onions,does not report
2872,C174,2025-03-17,Delivery,Food,Veggie Sandwich,4,14.91,59.64,Cash,N/A,Monday,Dinner,No onions,does not report
2873,C174,2025-06-13,Takeaway,Beverage,Mineral Water,2,15.73,31.46,Card,N/A,Friday,Breakfast,Extra napkins,does not report
2874,C174,2025-01-24,Dine-In,Beverage,Cappuccino,4,16.29,65.16,Cash,16,Friday,Dinner,None,Miguel
2875,C174,2025-09-01,Delivery,Food,Margherita Pizza,4,18.94,75.76,Cash,N/A,Monday,Lunch,None,does not report
2876,C174,2025-04-25,Delivery,Beverage,Iced Tea,4,17.44,69.76,Card,N/A,Friday,Dinner,Extra napkins,does not report
2877,C174,2025-03-10,Delivery,Beverage,Green Smoothie,2,13.81,27.62,Mobile Payment,N/A,Monday,Lunch,None,does not report
2878,C174,2025-07-13,Dine-In,Beverage,Iced Tea,3,18.58,55.74,Mobile Payment,25,Sunday,Dinner,No onions,Carlos
2879,C174,2025-11-13,Dine-In,Beverage,Latte,4,18.13,72.52,Card,5,Thursday,Dinner,Extra napkins,Carlos
2880,C174,2025-10-29,Dine-In,Beverage,Iced Tea,3,19.62,58.86,Mobile Payment,23,Wednesday,Lunch,Less sugar,Miguel
2881,C174,2025-08-08,Takeaway,Beverage,Mojito,2,15.77,31.54,Mobile Payment,N/A,Friday,Dinner,None,does not report
2882,C174,2025-05-26,Delivery,Beverage,Mineral Water,4,14.04,56.16,Cash,N/A,Monday,Lunch,Less sugar,does not report
2883,C174,2025-06-22,Takeaway,Food,Veggie Sandwich,4,19.38,77.52,Mobile Payment,N/A,Sunday,Lunch,None,does not report
2884,C174,2025-05-13,Dine-In,Food,Veggie Sandwich,2,14.13,28.26,Mobile Payment,27,Tuesday,Lunch,None,Valeria
2885,C174,2025-02-24,Dine-In,Beverage,Cappuccino,2,18.74,37.48,Card,9,Monday,Dinner,Gluten-free,Juan
2886,C174,2025-09-10,Delivery,Beverage,Green Smoothie,3,17.26,51.78,Card,N/A,Wednesday,Breakfast,None,does not report
2887,C174,2025-11-24,Dine-In,Beverage,Iced Tea,3,17.66,52.98,Mobile Payment,23,Monday,Dinner,No onions,Valeria
2888,C176,2025-04-03,Takeaway,Food,Pasta Alfredo,4,15.71,62.84,Mobile Payment,N/A,Thursday,Dinner,None,does not report
2889,C176,2025-01-13,Dine-In,Beverage,Cappuccino,3,12.6,37.8,Cash,5,Monday,Dinner,None,Ana
2890,C176,2025-12-17,Takeaway,Food,Sushi Roll,4,13.55,54.2,Mobile Payment,N/A,Wednesday,Lunch,Extra napkins,does not report
2891,C176,2025-02-20,Dine-In,Beverage,Fresh Orange Juice,2,16.79,33.58,Mobile Payment,13,Thursday,Dinner,None,Ana
2892,C176,2025-03-16,Dine-In,Food,Beef Burger,4,19.93,79.72,Cash,2,Sunday,Lunch,Gluten-free,Juan
2893,C176,2025-05-14,Takeaway,Beverage,Iced Tea,2,18.37,36.74,Mobile Payment,N/A,Wednesday,Lunch,No onions,does not report
2894,C176,2025-10-18,Dine-In,Beverage,Mojito,3,16.67,50.01,Mobile Payment,27,Saturday,Breakfast,None,Carlos
2895,C176,2025-06-13,Dine-In,Beverage,Mojito,2,16.64,33.28,Mobile Payment,29,Friday,Dinner,None,Valeria
2896,C176,2025-09-24,Delivery,Beverage,Mojito,2,16.67,33.34,Card,N/A,Wednesday,Lunch,None,does not report
2897,C176,2025-11-29,Dine-In,Food,Caesar Salad,4,19.77,79.08,Mobile Payment,13,Saturday,Dinner,None,Juan
2898,C176,2025-07-01,Delivery,Food,Beef Burger,2,12.77,25.54,Mobile Payment,N/A,Tuesday,Lunch,Gluten-free,does not report
2899,C176,2025-05-20,Takeaway,Beverage,Mojito,3,15.65,46.95,Cash,N/A,Tuesday,Dinner,Extra napkins,does not report
2900,C176,2025-10-17,Dine-In,Food,Grilled Chicken,4,12.25,49.0,Cash,28,Friday,Breakfast,None,Miguel
2901,C176,2025-03-31,Takeaway,Beverage,Mojito,4,15.65,62.6,Card,N/A,Monday,Dinner,No onions,does not report
2902,C176,2025-02-28,Takeaway,Food,Sushi Roll,3,11.82,35.46,Mobile Payment,N/A,Friday,Dinner,None,does not report
2903,C176,2025-09-23,Dine-In,Beverage,Mineral Water,4,13.06,52.24,Cash,1,Tuesday,Dinner,Extra napkins,Miguel
2904,C176,2025-12-30,Takeaway,Beverage,Iced Tea,3,17.18,51.54,Mobile Payment,N/A,Tuesday,Dinner,No onions,does not report
2905,C177,2025-11-03,Takeaway,Beverage,Latte,2,17.34,34.68,Mobile Payment,N/A,Monday,Dinner,None,does not report
2906,C177,2025-05-20,Takeaway,Beverage,Green Smoothie,2,18.21,36.42,Cash,N/A,Tuesday,Lunch,No onions,does not report
2907,C177,2025-07-19,Takeaway,Beverage,Mojito,3,15.93,47.79,Mobile Payment,N/A,Saturday,Lunch,None,does not report
2908,C177,2025-08-09,Dine-In,Beverage,Mojito,2,14.28,28.56,Cash,21,Saturday,Dinner,No onions,Ana
2909,C177,2025-04-28,Takeaway,Beverage,Cappuccino,2,16.17,32.34,Mobile Payment,N/A,Monday,Dinner,None,does not report
2910,C177,2025-01-30,Dine-In,Food,Margherita Pizza,4,18.8,75.2,Card,12,Thursday,Breakfast,Less sugar,Carlos
2911,C177,2025-10-25,Takeaway,Food,Caesar Salad,2,17.39,34.78,Cash,N/A,Saturday,Lunch,Extra napkins,does not report
2912,C177,2025-02-23,Dine-In,Beverage,Cappuccino,2,18.61,37.22,Cash,5,Sunday,Dinner,None,Miguel
2913,C177,2025-12-19,Delivery,Food,Caesar Salad,2,17.44,34.88,Mobile Payment,N/A,Friday,Lunch,None,does not report
2914,C177,2025-09-14,Dine-In,Food,Sushi Roll,2,12.86,25.72,Mobile Payment,9,Sunday,Dinner,None,Valeria
2915,C177,2025-06-13,Dine-In,Beverage,Cappuccino,3,15.5,46.5,Card,21,Friday,Dinner,None,Carlos
2916,C177,2025-06-15,Dine-In,Food,Grilled Chicken,3,12.66,37.98,Cash,26,Sunday,Breakfast,Extra napkins,Miguel
2917,C177,2025-02-11,Takeaway,Beverage,Mojito,3,16.37,49.11,Cash,N/A,Tuesday,Dinner,Gluten-free,does not report
2918,C177,2025-05-13,Dine-In,Food,Caesar Salad,3,12.4,37.2,Mobile Payment,27,Tuesday,Breakfast,No onions,Ana
2919,C177,2025-07-01,Takeaway,Beverage,Latte,4,16.14,64.56,Card,N/A,Tuesday,Dinner,Gluten-free,does not report
2920,C177,2025-01-12,Takeaway,Food,Grilled Chicken,3,12.64,37.92,Cash,N/A,Sunday,Dinner,Less sugar,does not report
2921,C177,2025-07-23,Delivery,Beverage,Iced Tea,3,12.86,38.58,Card,N/A,Wednesday,Breakfast,Extra napkins,does not report
2922,C177,2025-01-24,Delivery,Food,Sushi Roll,3,18.82,56.46,Cash,N/A,Friday,Lunch,None,does not report
2923,C177,2025-12-11,Dine-In,Beverage,Mineral Water,2,12.02,24.04,Card,17,Thursday,Lunch,Less sugar,Juan
2924,C177,2025-06-29,Delivery,Beverage,Latte,2,15.13,30.26,Cash,N/A,Sunday,Breakfast,No onions,does not report
2925,C177,2025-10-02,Takeaway,Beverage,Green Smoothie,4,15.5,62.0,Card,N/A,Thursday,Lunch,None,does not report
2926,C177,2025-02-20,Dine-In,Beverage,Fresh Orange Juice,3,19.52,58.56,Cash,2,Thursday,Dinner,No onions,Valeria
2927,C177,2025-05-01,Dine-In,Beverage,Mojito,3,15.75,47.25,Card,6,Thursday,Dinner,None,Carlos
2928,C177,2025-02-27,Dine-In,Food,Sushi Roll,4,15.62,62.48,Cash,17,Thursday,Dinner,None,Miguel
2929,C177,2025-08-18,Dine-In,Beverage,Cappuccino,3,19.33,57.99,Card,12,Monday,Lunch,No onions,Valeria
2930,C177,2025-02-05,Dine-In,Food,Grilled Chicken,4,12.66,50.64,Mobile Payment,12,Wednesday,Dinner,Extra napkins,Ana
2931,C177,2025-05-27,Delivery,Beverage,Iced Tea,3,17.43,52.29,Card,N/A,Tuesday,Breakfast,Less sugar,does not report
2932,C177,2025-05-06,Delivery,Beverage,Latte,4,13.8,55.2,Cash,N/A,Tuesday,Lunch,None,does not report
2933,C180,2025-12-20,Delivery,Beverage,Mojito,2,12.46,24.92,Cash,N/A,Saturday,Dinner,Gluten-free,does not report
2934,C180,2025-03-21,Takeaway,Food,Beef Burger,2,12.77,25.54,Card,N/A,Friday,Dinner,None,does not report
2935,C180,2025-02-05,Delivery,Food,Veggie Sandwich,2,17.83,35.66,Card,N/A,Wednesday,Lunch,None,does not report
2936,C180,2025-09-10,Dine-In,Food,Beef Burger,3,12.77,38.31,Card,7,Wednesday,Dinner,No onions,Juan
2937,C180,2025-04-12,Delivery,Beverage,Green Smoothie,3,19.95,59.85,Card,N/A,Saturday,Dinner,No onions,does not report
2938,C180,2025-07-03,Takeaway,Beverage,Iced Tea,3,12.94,38.82,Mobile Payment,N/A,Thursday,Lunch,Less sugar,does not report
2939,C180,2025-05-10,Dine-In,Beverage,Cappuccino,4,16.79,67.16,Mobile Payment,17,Saturday,Lunch,No onions,Valeria
2940,C180,2025-08-02,Delivery,Food,Grilled Chicken,3,19.01,57.03,Cash,N/A,Saturday,Dinner,Less sugar,does not report
2941,C180,2025-10-29,Delivery,Food,Pasta Alfredo,2,12.09,24.18,Cash,N/A,Wednesday,Lunch,Less sugar,does not report
2942,C180,2025-01-18,Delivery,Beverage,Latte,2,13.8,27.6,Cash,N/A,Saturday,Breakfast,None,does not report
2943,C180,2025-11-27,Delivery,Food,Grilled Chicken,2,12.79,25.58,Card,N/A,Thursday,Lunch,None,does not report
2944,C180,2025-06-16,Takeaway,Food,Sushi Roll,3,17.14,51.42,Mobile Payment,N/A,Monday,Breakfast,None,does not report
2945,C180,2025-08-16,Dine-In,Beverage,Latte,4,13.8,55.2,Mobile Payment,30,Saturday,Dinner,Extra napkins,Valeria
2946,C180,2025-01-09,Takeaway,Beverage,Mineral Water,4,18.46,73.84,Mobile Payment,N/A,Thursday,Lunch,None,does not report
2947,C185,2025-12-31,Takeaway,Beverage,Cappuccino,2,12.6,25.2,Mobile Payment,N/A,Wednesday,Dinner,Extra napkins,does not report
2948,C185,2025-11-17,Dine-In,Food,Margherita Pizza,3,12.74,38.22,Mobile Payment,8,Monday,Dinner,Extra napkins,Ana
2949,C185,2025-07-30,Delivery,Beverage,Cappuccino,3,18.61,55.83,Card,N/A,Wednesday,Breakfast,None,does not report
2950,C185,2025-04-06,Dine-In,Food,Margherita Pizza,3,18.74,56.22,Card,8,Sunday,Dinner,Less sugar,Valeria
2951,C185,2025-05-18,Dine-In,Food,Caesar Salad,4,17.39,69.56,Card,10,Sunday,Dinner,None,Valeria
2952,C185,2025-01-28,Dine-In,Food,Caesar Salad,4,12.54,50.16,Cash,7,Tuesday,Lunch,None,Valeria
2953,C185,2025-03-29,Delivery,Beverage,Iced Tea,3,18.58,55.74,Cash,N/A,Saturday,Dinner,None,does not report
2954,C185,2025-10-04,Dine-In,Beverage,Green Smoothie,4,12.08,48.32,Mobile Payment,24,Saturday,Dinner,Extra napkins,Ana
2955,C185,2025-02-24,Takeaway,Beverage,Green Smoothie,2,18.54,37.08,Cash,N/A,Monday,Dinner,Gluten-free,does not report
2956,C185,2025-08-15,Delivery,Beverage,Iced Tea,4,19.74,78.96,Mobile Payment,N/A,Friday,Lunch,Extra napkins,does not report
2957,C185,2025-06-18,Dine-In,Beverage,Latte,4,18.9,75.6,Cash,20,Wednesday,Dinner,No onions,Valeria
2958,C185,2025-12-20,Delivery,Food,Caesar Salad,3,17.78,53.34,Mobile Payment,N/A,Saturday,Dinner,Less sugar,does not report
2959,C185,2025-05-07,Dine-In,Food,Grilled Chicken,2,12.25,24.5,Card,14,Wednesday,Breakfast,None,Valeria
2960,C185,2025-03-27,Takeaway,Food,Veggie Sandwich,2,15.38,30.76,Mobile Payment,N/A,Thursday,Lunch,Extra napkins,does not report
2961,C185,2025-06-14,Delivery,Beverage,Green Smoothie,3,13.21,39.63,Mobile Payment,N/A,Saturday,Lunch,None,does not report
2962,C185,2025-06-16,Dine-In,Food,Veggie Sandwich,4,12.31,49.24,Cash,19,Monday,Lunch,None,Miguel
2963,C185,2025-08-11,Dine-In,Food,Caesar Salad,4,19.77,79.08,Card,19,Monday,Dinner,None,Carlos
2964,C185,2025-04-29,Dine-In,Food,Caesar Salad,2,15.08,30.16,Card,5,Tuesday,Dinner,None,Juan
2965,C185,2025-05-04,Delivery,Beverage,Latte,2,15.21,30.42,Card,N/A,Sunday,Dinner,None,does not report
2966,C185,2025-11-04,Delivery,Beverage,Latte,3,15.21,45.63,Card,N/A,Tuesday,Dinner,None,does not report
2967,C185,2025-04-01,Takeaway,Beverage,Iced Tea,3,15.16,45.48,Card,N/A,Tuesday,Dinner,No onions,does not report
2968,C185,2025-12-13,Delivery,Beverage,Mojito,3,15.93,47.79,Card,N/A,Saturday,Dinner,None,does not report
2969,C185,2025-08-04,Dine-In,Beverage,Green Smoothie,2,11.89,23.78,Cash,21,Monday,Breakfast,Extra napkins,Valeria
2970,C185,2025-08-13,Takeaway,Food,Grilled Chicken,4,19.41,77.64,Card,N/A,Wednesday,Lunch,None,does not report
2971,C185,2025-03-29,Dine-In,Food,Margherita Pizza,4,13.39,53.56,Card,13,Saturday,Dinner,None,Valeria
2972,C185,2025-09-11,Takeaway,Food,Veggie Sandwich,2,15.38,30.76,Cash,N/A,Thursday,Dinner,No onions,does not report
2973,C186,2025-05-25,Takeaway,Beverage,Mineral Water,2,17.28,34.56,Cash,N/A,Sunday,Dinner,None,does not report
2974,C186,2025-12-29,Dine-In,Food,Caesar Salad,2,19.04,38.08,Mobile Payment,27,Monday,Lunch,None,Carlos
2975,C186,2025-01-19,Takeaway,Beverage,Fresh Orange Juice,4,19.0,76.0,Card,N/A,Sunday,Breakfast,None,does not report
2976,C186,2025-07-04,Dine-In,Beverage,Cappuccino,3,16.29,48.87,Card,22,Friday,Dinner,Less sugar,Carlos
2977,C186,2025-09-21,Takeaway,Food,Margherita Pizza,4,13.78,55.12,Cash,N/A,Sunday,Dinner,Extra napkins,does not report
2978,C186,2025-02-09,Takeaway,Beverage,Fresh Orange Juice,2,16.79,33.58,Cash,N/A,Sunday,Dinner,None,does not report
2979,C186,2025-11-04,Dine-In,Food,Beef Burger,2,19.66,39.32,Card,23,Tuesday,Dinner,No onions,Carlos
2980,C186,2025-08-10,Takeaway,Food,Margherita Pizza,2,19.53,39.06,Mobile Payment,N/A,Sunday,Dinner,None,does not report
2981,C186,2025-03-09,Dine-In,Beverage,Latte,3,18.9,56.7,Mobile Payment,18,Sunday,Lunch,None,Juan
2982,C186,2025-06-18,Dine-In,Food,Pasta Alfredo,2,19.01,38.02,Card,13,Wednesday,Lunch,Less sugar,Miguel
2983,C186,2025-10-26,Delivery,Food,Pasta Alfredo,2,18.53,37.06,Cash,N/A,Sunday,Breakfast,Gluten-free,does not report
2984,C186,2025-12-23,Delivery,Beverage,Cappuccino,2,13.3,26.6,Card,N/A,Tuesday,Dinner,No onions,does not report
2985,C186,2025-12-01,Dine-In,Food,Beef Burger,3,19.93,59.79,Mobile Payment,3,Monday,Breakfast,Less sugar,Carlos
2986,C187,2025-07-13,Dine-In,Food,Beef Burger,3,13.99,41.97,Card,30,Sunday,Dinner,No onions,Juan
2987,C187,2025-04-14,Dine-In,Beverage,Green Smoothie,2,18.54,37.08,Card,15,Monday,Dinner,Less sugar,Carlos
2988,C187,2025-06-11,Delivery,Beverage,Fresh Orange Juice,2,17.42,34.84,Cash,N/A,Wednesday,Dinner,Gluten-free,does not report
2989,C187,2025-12-24,Dine-In,Food,Sushi Roll,3,17.53,52.59,Card,16,Wednesday,Dinner,None,Valeria
2990,C187,2025-09-05,Takeaway,Beverage,Mojito,4,14.09,56.36,Card,N/A,Friday,Dinner,Less sugar,does not report
2991,C187,2025-02-28,Dine-In,Food,Pasta Alfredo,4,18.53,74.12,Mobile Payment,9,Friday,Lunch,None,Ana
2992,C187,2025-10-23,Dine-In,Food,Sushi Roll,4,18.22,72.88,Mobile Payment,19,Thursday,Dinner,No onions,Ana
2993,C187,2025-08-31,Takeaway,Food,Veggie Sandwich,4,12.31,49.24,Card,N/A,Sunday,Breakfast,None,does not report
2994,C187,2025-05-24,Dine-In,Food,Veggie Sandwich,2,19.87,39.74,Mobile Payment,14,Saturday,Lunch,No onions,Carlos
2995,C187,2025-01-23,Takeaway,Beverage,Latte,2,16.14,32.28,Card,N/A,Thursday,Lunch,None,does not report
2996,C187,2025-11-14,Takeaway,Food,Caesar Salad,3,12.54,37.62,Card,N/A,Friday,Dinner,None,does not report
2997,C187,2025-10-29,Dine-In,Food,Veggie Sandwich,4,13.32,53.28,Card,9,Wednesday,Breakfast,Less sugar,Carlos
2998,C187,2025-03-16,Dine-In,Beverage,Latte,4,13.9,55.6,Card,1,Sunday,Lunch,Extra napkins,Juan
2999,C187,2025-11-20,Takeaway,Beverage,Fresh Orange Juice,4,19.0,76.0,Card,N/A,Thursday,Lunch,Extra napkins,does not report
3000,C187,2025-10-27,Takeaway,Food,Beef Burger,2,17.43,34.86,Mobile Payment,N/A,Monday,Breakfast,None,does not report
3001,C187,2025-01-05,Dine-In,Food,Grilled Chicken,4,19.01,76.04,Mobile Payment,28,Sunday,Dinner,Gluten-free,Juan
3002,C187,2025-01-16,Dine-In,Beverage,Iced Tea,3,14.06,42.18,Cash,16,Thursday,Breakfast,None,Juan
3003,C187,2025-09-05,Delivery,Food,Veggie Sandwich,2,19.38,38.76,Mobile Payment,N/A,Friday,Dinner,None,does not report
3004,C190,2025-10-08,Delivery,Food,Caesar Salad,2,19.77,39.54,Cash,N/A,Wednesday,Dinner,Extra napkins,does not report
3005,C190,2025-05-21,Dine-In,Food,Sushi Roll,2,13.55,27.1,Card,27,Wednesday,Dinner,Less sugar,Carlos
3006,C190,2025-08-13,Dine-In,Beverage,Green Smoothie,3,13.81,41.43,Mobile Payment,18,Wednesday,Dinner,Extra napkins,Carlos
3007,C190,2025-04-12,Dine-In,Food,Sushi Roll,4,13.55,54.2,Mobile Payment,22,Saturday,Dinner,Extra napkins,Valeria
3008,C190,2025-09-06,Dine-In,Beverage,Latte,3,15.42,46.26,Mobile Payment,25,Saturday,Breakfast,No onions,Juan
3009,C190,2025-03-28,Takeaway,Beverage,Cappuccino,2,13.46,26.92,Cash,N/A,Friday,Dinner,None,does not report
3010,C190,2025-06-28,Dine-In,Beverage,Mojito,4,17.64,70.56,Mobile Payment,3,Saturday,Lunch,None,Carlos
3011,C190,2025-07-11,Delivery,Beverage,Iced Tea,2,12.94,25.88,Card,N/A,Friday,Dinner,No onions,does not report
3012,C190,2025-12-16,Dine-In,Beverage,Iced Tea,3,16.66,49.98,Cash,17,Tuesday,Lunch,No onions,Valeria
3013,C190,2025-02-14,Dine-In,Beverage,Mineral Water,4,18.1,72.4,Card,2,Friday,Breakfast,Gluten-free,Carlos
3014,C190,2025-11-02,Takeaway,Beverage,Cappuccino,2,13.3,26.6,Card,N/A,Sunday,Lunch,Gluten-free,does not report
3015,C190,2025-12-26,Dine-In,Beverage,Iced Tea,3,16.8,50.4,Cash,22,Friday,Dinner,Extra napkins,Miguel
3016,C190,2025-06-13,Dine-In,Beverage,Latte,3,16.14,48.42,Mobile Payment,5,Friday,Dinner,Less sugar,Ana
3017,C190,2025-04-04,Dine-In,Beverage,Latte,3,17.34,52.02,Mobile Payment,4,Friday,Dinner,None,Juan
3018,C190,2025-04-22,Dine-In,Food,Caesar Salad,4,11.94,47.76,Cash,2,Tuesday,Dinner,None,Juan
3019,C190,2025-05-31,Dine-In,Food,Sushi Roll,2,18.82,37.64,Mobile Payment,22,Saturday,Lunch,None,Carlos
3020,C190,2025-05-28,Takeaway,Food,Sushi Roll,4,18.22,72.88,Card,N/A,Wednesday,Dinner,Extra napkins,does not report
3021,C190,2025-03-28,Dine-In,Beverage,Green Smoothie,4,15.5,62.0,Card,27,Friday,Dinner,No onions,Miguel
3022,C190,2025-12-18,Dine-In,Beverage,Mineral Water,2,16.04,32.08,Mobile Payment,11,Thursday,Dinner,None,Carlos
3023,C190,2025-02-05,Dine-In,Food,Veggie Sandwich,3,14.27,42.81,Cash,28,Wednesday,Dinner,Less sugar,Carlos
3024,C190,2025-08-14,Delivery,Beverage,Fresh Orange Juice,2,13.62,27.24,Card,N/A,Thursday,Dinner,None,does not report
3025,C190,2025-01-13,Dine-In,Food,Pasta Alfredo,4,15.71,62.84,Mobile Payment,29,Monday,Lunch,None,Ana
